geometry_wkt,density
"POLYGON ((-73.89034616310344 40.79575491089263, -73.89031616433701 40.797556283811275, -73.89268655885463 40.79757905796671, -73.89271649357268 40.79577768361005, -73.89034616310344 40.79575491089263))",3
"POLYGON ((-73.89031616433701 40.797556283811275, -73.89028616285587 40.799357656147464, -73.89265662142768 40.79938043174102, -73.89268655885463 40.79757905796671, -73.89031616433701 40.797556283811275))",1
"POLYGON ((-73.89028616285587 40.799357656147464, -73.89025615865977 40.80115902790122, -73.89262668129156 40.80118180493296, -73.89265662142768 40.79938043174102, -73.89028616285587 40.799357656147464))",0
"POLYGON ((-73.89025615865977 40.80115902790122, -73.89022615174841 40.802960399072525, -73.89259673844596 40.80298317754252, -73.89262668129156 40.80118180493296, -73.89025615865977 40.80115902790122))",0
"POLYGON ((-73.89022615174841 40.802960399072525, -73.89019614212151 40.80476176966137, -73.89256679289063 40.8047845495697, -73.89259673844596 40.80298317754252, -73.89022615174841 40.802960399072525))",0
"POLYGON ((-73.89019614212151 40.80476176966137, -73.89016612977882 40.80656313966774, -73.89253684462528 40.806585921014495, -73.89256679289063 40.8047845495697, -73.89019614212151 40.80476176966137))",1
"POLYGON ((-73.89016612977882 40.80656313966774, -73.89013611472002 40.808364509091646, -73.89250689364965 40.80838729187689, -73.89253684462528 40.806585921014495, -73.89016612977882 40.80656313966774))",3
"POLYGON ((-73.89013611472002 40.808364509091646, -73.89010609694486 40.810165877933066, -73.89247693996344 40.81018866215688, -73.89250689364965 40.80838729187689, -73.89013611472002 40.808364509091646))",10
"POLYGON ((-73.89010609694486 40.810165877933066, -73.89007607645307 40.81196724619201, -73.8924469835664 40.81199003185448, -73.89247693996344 40.81018866215688, -73.89010609694486 40.810165877933066))",8
"POLYGON ((-73.89007607645307 40.81196724619201, -73.89004605324433 40.81376861386844, -73.89241702445821 40.813791400969635, -73.8924469835664 40.81199003185448, -73.89007607645307 40.81196724619201))",7
"POLYGON ((-73.89004605324433 40.81376861386844, -73.8900160273184 40.815569980962394, -73.89238706263862 40.81559276950237, -73.89241702445821 40.813791400969635, -73.89004605324433 40.81376861386844))",4
"POLYGON ((-73.8900160273184 40.815569980962394, -73.88998599867497 40.81737134747382, -73.89235709810734 40.81739413745268, -73.89238706263862 40.81559276950237, -73.8900160273184 40.815569980962394))",3
"POLYGON ((-73.88998599867497 40.81737134747382, -73.88995596731378 40.81917271340272, -73.8923271308641 40.819195504820556, -73.89235709810734 40.81739413745268, -73.88998599867497 40.81737134747382))",1
"POLYGON ((-73.88995596731378 40.81917271340272, -73.88992593323455 40.82097407874913, -73.89229716090863 40.82099687160598, -73.8923271308641 40.819195504820556, -73.88995596731378 40.81917271340272))",7
"POLYGON ((-73.88992593323455 40.82097407874913, -73.88989589643701 40.82277544351299, -73.89226718824061 40.82279823780895, -73.89229716090863 40.82099687160598, -73.88992593323455 40.82097407874913))",4
"POLYGON ((-73.88989589643701 40.82277544351299, -73.88986585692085 40.824576807694314, -73.89223721285981 40.824599603429455, -73.89226718824061 40.82279823780895, -73.88989589643701 40.82277544351299))",9
"POLYGON ((-73.88986585692085 40.824576807694314, -73.88983581468582 40.8263781712931, -73.89220723476593 40.82640096846751, -73.89223721285981 40.824599603429455, -73.88986585692085 40.824576807694314))",11
"POLYGON ((-73.88983581468582 40.8263781712931, -73.88980576973162 40.82817953430933, -73.89217725395868 40.82820233292308, -73.89220723476593 40.82640096846751, -73.88983581468582 40.8263781712931))",3
"POLYGON ((-73.88980576973162 40.82817953430933, -73.88977572205798 40.829980896742995, -73.8921472704378 40.830003696796155, -73.89217725395868 40.82820233292308, -73.88980576973162 40.82817953430933))",24
"POLYGON ((-73.88977572205798 40.829980896742995, -73.88974567166463 40.8317822585941, -73.89211728420301 40.83180506008676, -73.8921472704378 40.830003696796155, -73.88977572205798 40.829980896742995))",17
"POLYGON ((-73.88974567166463 40.8317822585941, -73.88971561855128 40.83358361986264, -73.89208729525404 40.83360642279486, -73.89211728420301 40.83180506008676, -73.88974567166463 40.8317822585941))",20
"POLYGON ((-73.88971561855128 40.83358361986264, -73.88968556271764 40.83538498054859, -73.89205730359058 40.83540778492046, -73.89208729525404 40.83360642279486, -73.88971561855128 40.83358361986264))",34
"POLYGON ((-73.88968556271764 40.83538498054859, -73.88965550416346 40.83718634065196, -73.89202730921237 40.83720914646355, -73.89205730359058 40.83540778492046, -73.88968556271764 40.83538498054859))",16
"POLYGON ((-73.88965550416346 40.83718634065196, -73.88962544288843 40.83898770017273, -73.89199731211912 40.83901050742413, -73.89202730921237 40.83720914646355, -73.88965550416346 40.83718634065196))",2
"POLYGON ((-73.88962544288843 40.83898770017273, -73.88959537889228 40.840789059110904, -73.89196731231056 40.840811867802174, -73.89199731211912 40.83901050742413, -73.88962544288843 40.83898770017273))",13
"POLYGON ((-73.88959537889228 40.840789059110904, -73.88956531217474 40.84259041746647, -73.89193730978641 40.8426132275977, -73.89196731231056 40.840811867802174, -73.88959537889228 40.840789059110904))",19
"POLYGON ((-73.88956531217474 40.84259041746647, -73.88953524273552 40.844391775239416, -73.89190730454641 40.84441458681068, -73.89193730978641 40.8426132275977, -73.88956531217474 40.84259041746647))",12
"POLYGON ((-73.88953524273552 40.844391775239416, -73.88950517057434 40.84619313242974, -73.89187729659025 40.84621594544111, -73.89190730454641 40.84441458681068, -73.88953524273552 40.844391775239416))",16
"POLYGON ((-73.88950517057434 40.84619313242974, -73.88947509569093 40.84799448903743, -73.89184728591766 40.848017303488994, -73.89187729659025 40.84621594544111, -73.88950517057434 40.84619313242974))",32
"POLYGON ((-73.88947509569093 40.84799448903743, -73.88944501808501 40.8497958450625, -73.89181727252837 40.84981866095432, -73.89184728591766 40.848017303488994, -73.88947509569093 40.84799448903743))",20
"POLYGON ((-73.88944501808501 40.8497958450625, -73.88941493775627 40.85159720050492, -73.89178725642208 40.85162001783708, -73.89181727252837 40.84981866095432, -73.88944501808501 40.8497958450625))",3
"POLYGON ((-73.88941493775627 40.85159720050492, -73.88938485470447 40.853398555364684, -73.89175723759854 40.85342137413727, -73.89178725642208 40.85162001783708, -73.88941493775627 40.85159720050492))",0
"POLYGON ((-73.88938485470447 40.853398555364684, -73.88935476892931 40.85519990964179, -73.89172721605745 40.855222729854866, -73.89175723759854 40.85342137413727, -73.88938485470447 40.853398555364684))",0
"POLYGON ((-73.88935476892931 40.85519990964179, -73.88932468043052 40.857001263336244, -73.89169719179854 40.85702408498988, -73.89172721605745 40.855222729854866, -73.88935476892931 40.85519990964179))",0
"POLYGON ((-73.88932468043052 40.857001263336244, -73.88929458920781 40.85880261644802, -73.89166716482153 40.85882543954231, -73.89169719179854 40.85702408498988, -73.88932468043052 40.857001263336244))",0
"POLYGON ((-73.88929458920781 40.85880261644802, -73.8892644952609 40.8606039689771, -73.89163713512613 40.860626793512125, -73.89166716482153 40.85882543954231, -73.88929458920781 40.85880261644802))",0
"POLYGON ((-73.8892644952609 40.8606039689771, -73.88923439858951 40.86240532092351, -73.89160710271206 40.862428146899326, -73.89163713512613 40.860626793512125, -73.8892644952609 40.8606039689771))",0
"POLYGON ((-73.88923439858951 40.86240532092351, -73.88920429919337 40.864206672287224, -73.89157706757906 40.864229499703924, -73.89160710271206 40.862428146899326, -73.88923439858951 40.86240532092351))",0
"POLYGON ((-73.88920429919337 40.864206672287224, -73.8891741970722 40.86600802306824, -73.89154702972684 40.86603085192589, -73.89157706757906 40.864229499703924, -73.88920429919337 40.864206672287224))",0
"POLYGON ((-73.8891741970722 40.86600802306824, -73.8891440922257 40.86780937326654, -73.8915169891551 40.867832203565236, -73.89154702972684 40.86603085192589, -73.8891741970722 40.86600802306824))",0
"POLYGON ((-73.8891440922257 40.86780937326654, -73.8891139846536 40.86961072288214, -73.8914869458636 40.869633554621956, -73.8915169891551 40.867832203565236, -73.8891440922257 40.86780937326654))",0
"POLYGON ((-73.8891139846536 40.86961072288214, -73.88908387435562 40.87141207191501, -73.89145689985203 40.871434905096, -73.8914869458636 40.869633554621956, -73.8891139846536 40.86961072288214))",0
"POLYGON ((-73.88908387435562 40.87141207191501, -73.8890537613315 40.873213420365154, -73.8914268511201 40.87323625498742, -73.89145689985203 40.871434905096, -73.88908387435562 40.87141207191501))",0
"POLYGON ((-73.8890537613315 40.873213420365154, -73.88902364558092 40.87501476823257, -73.89139679966759 40.87503760429617, -73.8914268511201 40.87323625498742, -73.8890537613315 40.873213420365154))",0
"POLYGON ((-73.88902364558092 40.87501476823257, -73.88899352710364 40.87681611551722, -73.89136674549415 40.87683895302225, -73.89139679966759 40.87503760429617, -73.88902364558092 40.87501476823257))",0
"POLYGON ((-73.88899352710364 40.87681611551722, -73.88896340589935 40.87861746221915, -73.89133668859952 40.87864030116566, -73.89136674549415 40.87683895302225, -73.88899352710364 40.87681611551722))",0
"POLYGON ((-73.88896340589935 40.87861746221915, -73.88893328196777 40.880418808338305, -73.89130662898344 40.88044164872639, -73.89133668859952 40.87864030116566, -73.88896340589935 40.87861746221915))",0
"POLYGON ((-73.88875651454946 40.748896226640085, -73.8887265223697 40.75069761326048, -73.89109525080292 40.750720398655524, -73.89112517908498 40.74891901059603, -73.88875651454946 40.748896226640085))",0
"POLYGON ((-73.8887265223697 40.75069761326048, -73.8886965274767 40.75249899929853, -73.89106531981338 40.75252178613276, -73.89109525080292 40.750720398655524, -73.8887265223697 40.75069761326048))",0
"POLYGON ((-73.8886965274767 40.75249899929853, -73.88866652987016 40.75430038475425, -73.89103538611612 40.75432317302775, -73.89106531981338 40.75252178613276, -73.8886965274767 40.75249899929853))",0
"POLYGON ((-73.88866652987016 40.75430038475425, -73.88863652954986 40.75610176962764, -73.89100544971083 40.75612455934047, -73.89103538611612 40.75432317302775, -73.88866652987016 40.75430038475425))",0
"POLYGON ((-73.88863652954986 40.75610176962764, -73.88860652651546 40.75790315391868, -73.89097551059724 40.757925945070916, -73.89100544971083 40.75612455934047, -73.88863652954986 40.75610176962764))",0
"POLYGON ((-73.88860652651546 40.75790315391868, -73.88857652076673 40.75970453762735, -73.8909455687751 40.75972733021909, -73.89097551059724 40.757925945070916, -73.88860652651546 40.75790315391868))",0
"POLYGON ((-73.88857652076673 40.75970453762735, -73.88854651230335 40.76150592075367, -73.89091562424409 40.761528714784966, -73.8909455687751 40.75972733021909, -73.88857652076673 40.75970453762735))",0
"POLYGON ((-73.88854651230335 40.76150592075367, -73.88851650112507 40.76330730329761, -73.89088567700395 40.76333009876856, -73.89091562424409 40.761528714784966, -73.88854651230335 40.76150592075367))",0
"POLYGON ((-73.88851650112507 40.76330730329761, -73.8884864872316 40.765108685259186, -73.8908557270544 40.76513148216984, -73.89088567700395 40.76333009876856, -73.88851650112507 40.76330730329761))",0
"POLYGON ((-73.8884864872316 40.765108685259186, -73.88845647062267 40.76691006663836, -73.89082577439517 40.766932864988824, -73.8908557270544 40.76513148216984, -73.8884864872316 40.765108685259186))",0
"POLYGON ((-73.88845647062267 40.76691006663836, -73.88842645129799 40.76871144743514, -73.89079581902598 40.76873424722549, -73.89082577439517 40.766932864988824, -73.88845647062267 40.76691006663836))",0
"POLYGON ((-73.88842645129799 40.76871144743514, -73.88839642925727 40.77051282764952, -73.89076586094656 40.77053562887981, -73.89079581902598 40.76873424722549, -73.88842645129799 40.76871144743514))",0
"POLYGON ((-73.88839642925727 40.77051282764952, -73.88836640450026 40.77231420728151, -73.8907359001566 40.772337009951826, -73.89076586094656 40.77053562887981, -73.88839642925727 40.77051282764952))",0
"POLYGON ((-73.88836640450026 40.77231420728151, -73.88833637702666 40.77411558633107, -73.89070593665586 40.77413839044151, -73.8907359001566 40.772337009951826, -73.88836640450026 40.77231420728151))",0
"POLYGON ((-73.88833637702666 40.77411558633107, -73.8883063468362 40.77591696479822, -73.89067597044404 40.77593977034882, -73.89070593665586 40.77413839044151, -73.88833637702666 40.77411558633107))",0
"POLYGON ((-73.8883063468362 40.77591696479822, -73.88827631392861 40.77771834268294, -73.89064600152086 40.77774114967381, -73.89067597044404 40.77593977034882, -73.8883063468362 40.77591696479822))",0
"POLYGON ((-73.88827631392861 40.77771834268294, -73.8882462783036 40.77951971998522, -73.89061602988606 40.77954252841642, -73.89064600152086 40.77774114967381, -73.88827631392861 40.77771834268294))",0
"POLYGON ((-73.8882462783036 40.77951971998522, -73.88821623996088 40.78132109670505, -73.89058605553934 40.78134390657666, -73.89061602988606 40.77954252841642, -73.8882462783036 40.77951971998522))",0
"POLYGON ((-73.88821623996088 40.78132109670505, -73.8881861989002 40.78312247284243, -73.89055607848043 40.78314528415455, -73.89058605553934 40.78134390657666, -73.88821623996088 40.78132109670505))",0
"POLYGON ((-73.8881861989002 40.78312247284243, -73.88815615512125 40.78492384839737, -73.89052609870906 40.784946661150045, -73.89055607848043 40.78314528415455, -73.8881861989002 40.78312247284243))",0
"POLYGON ((-73.88815615512125 40.78492384839737, -73.88812610862378 40.78672522336982, -73.89049611622495 40.78674803756314, -73.89052609870906 40.784946661150045, -73.88815615512125 40.78492384839737))",0
"POLYGON ((-73.88812610862378 40.78672522336982, -73.88809605940749 40.788526597759834, -73.89046613102781 40.788549413393866, -73.89049611622495 40.78674803756314, -73.88812610862378 40.78672522336982))",0
"POLYGON ((-73.88809605940749 40.788526597759834, -73.8880660074721 40.79032797156734, -73.89043614311737 40.79035078864218, -73.89046613102781 40.788549413393866, -73.88809605940749 40.788526597759834))",0
"POLYGON ((-73.8880660074721 40.79032797156734, -73.88803595281735 40.79212934479238, -73.89040615249334 40.79215216330809, -73.89043614311737 40.79035078864218, -73.8880660074721 40.79032797156734))",0
"POLYGON ((-73.88803595281735 40.79212934479238, -73.88800589544296 40.79393071743491, -73.89037615915547 40.79395353739157, -73.89040615249334 40.79215216330809, -73.88803595281735 40.79212934479238))",0
"POLYGON ((-73.88800589544296 40.79393071743491, -73.88797583534863 40.79573208949495, -73.89034616310344 40.79575491089263, -73.89037615915547 40.79395353739157, -73.88800589544296 40.79393071743491))",1
"POLYGON ((-73.88797583534863 40.79573208949495, -73.88794577253408 40.797533460972474, -73.89031616433701 40.797556283811275, -73.89034616310344 40.79575491089263, -73.88797583534863 40.79573208949495))",11
