Polygon Number,Longitude,Latitude
8144,-73.962495,40.765328
8144,-73.962306,40.765255
8144,-73.962357,40.765179
8144,-73.962109,40.765083
8144,-73.962071,40.76514
8144,-73.961457,40.764904
8145,-73.967879,40.755471
8145,-73.967551,40.755976
8145,-73.966047,40.755416
8145,-73.965938,40.755332
8145,-73.966068,40.755132
8145,-73.966406,40.755257
8145,-73.96656,40.755378
8145,-73.966614,40.755338
8145,-73.966735,40.755382
8145,-73.966703,40.755432
8145,-73.967068,40.755567
8145,-73.967036,40.755591
8145,-73.967113,40.755651
8145,-73.967299,40.755721
8145,-73.967385,40.755588
8145,-73.967359,40.755578
8145,-73.967214,40.755465
8145,-73.967169,40.755449
8145,-73.967098,40.755501
8145,-73.967015,40.755435
8145,-73.967042,40.755393
8145,-73.966096,40.755041
8145,-73.966056,40.75501
8145,-73.965882,40.754945
8145,-73.965844,40.755004
8145,-73.965754,40.75507
8145,-73.965962,40.755148
8145,-73.965867,40.755295
8145,-73.965463,40.755145
8145,-73.965762,40.754683
8145,-73.967879,40.755471
8146,-73.985284,40.768785
8146,-73.987703,40.76967
8146,-73.987373,40.770186
8146,-73.985879,40.76964
8146,-73.985938,40.769547
8146,-73.985014,40.769209
8146,-73.985284,40.768785
8147,-73.929566,40.863821
8147,-73.929566,40.863874
8147,-73.929408,40.864031
8147,-73.929366,40.864006
8147,-73.929331,40.864016
8147,-73.929355,40.86405
8147,-73.928893,40.864511
8147,-73.928802,40.864337
8147,-73.928864,40.864318
8147,-73.928865,40.864291
8147,-73.928759,40.864291
8147,-73.928697,40.864172
8147,-73.92889,40.864115
8147,-73.928923,40.864179
8147,-73.928983,40.864213
8147,-73.928983,40.864198
8147,-73.928933,40.864101
8147,-73.929108,40.864049
8147,-73.929138,40.864107
8147,-73.929196,40.864089
8147,-73.929083,40.863874
8147,-73.929013,40.863873
8147,-73.92898,40.86381
8147,-73.928981,40.863793
8147,-73.929016,40.863782
8147,-73.929262,40.863783
8147,-73.929261,40.863906
8147,-73.929291,40.863923
8147,-73.929318,40.863896
8147,-73.929318,40.863821
8147,-73.929566,40.863821
8148,-73.927662,40.85863
8148,-73.928123,40.858371
8148,-73.928276,40.858526
8148,-73.928093,40.858629
8148,-73.928014,40.858549
8148,-73.92795,40.858585
8148,-73.928027,40.858664
8148,-73.92786,40.858758
8148,-73.92779,40.858687
8148,-73.927744,40.858714
8148,-73.927662,40.85863
8149,-73.930798,40.851105
8149,-73.931101,40.850634
8149,-73.931247,40.850687
8149,-73.931074,40.850954
8149,-73.931146,40.850981
8149,-73.931312,40.850723
8149,-73.931424,40.850765
8149,-73.931349,40.850881
8149,-73.931404,40.850901
8149,-73.931473,40.850793
8149,-73.9317,40.850877
8149,-73.931669,40.850925
8149,-73.9317,40.850937
8149,-73.931721,40.850905
8149,-73.932227,40.851091
8149,-73.931945,40.851528
8149,-73.930798,40.851105
8150,-73.935086,40.85457
8150,-73.935161,40.854407
8150,-73.935288,40.854441
8150,-73.93538,40.85424
8150,-73.935587,40.854294
8150,-73.935493,40.854498
8150,-73.935595,40.854525
8150,-73.935628,40.854453
8150,-73.935808,40.854501
8150,-73.935769,40.854585
8150,-73.935823,40.854599
8150,-73.935866,40.854508
8150,-73.936081,40.854565
8150,-73.935963,40.85482
8150,-73.935746,40.854762
8150,-73.935764,40.854722
8150,-73.935719,40.85471
8150,-73.935708,40.854734
8150,-73.935086,40.85457
8151,-73.926429,40.850075
8151,-73.926369,40.850152
8151,-73.926315,40.850128
8151,-73.926376,40.850051
8151,-73.926429,40.850075
8152,-73.93849,40.83886
8152,-73.938561,40.838772
8152,-73.938578,40.83878
8152,-73.938664,40.838673
8152,-73.938817,40.838744
8152,-73.938768,40.838804
8152,-73.938817,40.838827
8152,-73.93885,40.838787
8152,-73.938982,40.838848
8152,-73.938918,40.838927
8152,-73.938948,40.83894
8152,-73.938875,40.83903
8152,-73.938715,40.838956
8152,-73.938754,40.838907
8152,-73.938694,40.838879
8152,-73.938649,40.838934
8152,-73.93849,40.83886
8153,-73.954149,40.818926
8153,-73.954096,40.819009
8153,-73.954111,40.819015
8153,-73.954067,40.819083
8153,-73.954037,40.819072
8153,-73.953992,40.819142
8153,-73.953857,40.819092
8153,-73.953909,40.819011
8153,-73.953925,40.819016
8153,-73.954014,40.818877
8153,-73.954149,40.818926
8154,-73.942893,40.816837
8154,-73.945016,40.817601
8154,-73.94489,40.817802
8154,-73.943865,40.817433
8154,-73.943861,40.817439
8154,-73.943813,40.817422
8154,-73.943841,40.817377
8154,-73.943541,40.81727
8154,-73.943554,40.81725
8154,-73.943128,40.817097
8154,-73.943112,40.817123
8154,-73.942787,40.817006
8154,-73.942893,40.816837
8155,-73.940486,40.821766
8155,-73.940333,40.822015
8155,-73.940121,40.821941
8155,-73.940274,40.821692
8155,-73.940486,40.821766
8156,-73.960815,40.806867
8156,-73.96074,40.806982
8156,-73.960582,40.806924
8156,-73.96031,40.807342
8156,-73.960259,40.807323
8156,-73.960242,40.807349
8156,-73.96008,40.807288
8156,-73.960103,40.807253
8156,-73.959993,40.807212
8156,-73.960216,40.806869
8156,-73.960053,40.806808
8156,-73.960176,40.806618
8156,-73.960276,40.806656
8156,-73.960271,40.806664
8156,-73.960815,40.806867
8157,-73.977124,40.790205
8157,-73.977452,40.789709
8157,-73.977739,40.789817
8157,-73.977594,40.790036
8157,-73.977434,40.789975
8157,-73.977402,40.790025
8157,-73.977537,40.790076
8157,-73.977478,40.790165
8157,-73.97739,40.790131
8157,-73.977366,40.790168
8157,-73.977476,40.790209
8157,-73.977408,40.790312
8157,-73.977124,40.790205
8158,-73.965909,40.794755
8158,-73.965589,40.795281
8158,-73.965328,40.79519
8158,-73.965648,40.794664
8158,-73.965909,40.794755
8159,-73.963181,40.795293
8159,-73.963102,40.795405
8159,-73.963073,40.795394
8159,-73.963001,40.795497
8159,-73.962669,40.795363
8159,-73.96282,40.795148
8159,-73.963181,40.795293
8160,-73.954079,40.812996
8160,-73.953273,40.812688
8160,-73.953589,40.812215
8160,-73.953629,40.812196
8160,-73.954013,40.812343
8160,-73.954285,40.812687
8160,-73.954079,40.812996
8161,-73.949793,40.802284
8161,-73.951666,40.802968
8161,-73.951493,40.803239
8161,-73.951396,40.803203
8161,-73.95141,40.80318
8161,-73.950688,40.802917
8161,-73.950703,40.802892
8161,-73.950577,40.802846
8161,-73.95058,40.802841
8161,-73.950443,40.802791
8161,-73.950445,40.802788
8161,-73.949842,40.802568
8161,-73.949826,40.802594
8161,-73.949855,40.802605
8161,-73.94982,40.802659
8161,-73.949776,40.802643
8161,-73.949753,40.802679
8161,-73.949892,40.80273
8161,-73.949809,40.80286
8161,-73.949499,40.802747
8161,-73.949793,40.802284
8162,-73.953609,40.802746
8162,-73.953791,40.802466
8162,-73.95384,40.802485
8162,-73.95388,40.802424
8162,-73.953852,40.802414
8162,-73.953969,40.802232
8162,-73.954118,40.802287
8162,-73.954012,40.802451
8162,-73.954393,40.802592
8162,-73.954474,40.802468
8162,-73.955808,40.802963
8162,-73.95567,40.803176
8162,-73.954699,40.802815
8162,-73.95468,40.802845
8162,-73.954892,40.802924
8162,-73.954861,40.802971
8162,-73.955038,40.803037
8162,-73.95499,40.803112
8162,-73.955147,40.803171
8162,-73.955071,40.803289
8162,-73.953609,40.802746
8163,-73.947211,40.797386
8163,-73.947639,40.797542
8163,-73.947557,40.797673
8163,-73.946997,40.797469
8163,-73.947058,40.797373
8163,-73.947005,40.797354
8163,-73.947216,40.797021
8163,-73.947304,40.797053
8163,-73.947341,40.796995
8163,-73.94793,40.797209
8163,-73.94789,40.797272
8163,-73.94785,40.797258
8163,-73.947808,40.797325
8163,-73.947355,40.79716
8163,-73.947211,40.797386
8164,-73.938127,40.798566
8164,-73.938272,40.798615
8164,-73.938174,40.798784
8164,-73.937985,40.798722
8164,-73.937997,40.798702
8164,-73.937949,40.798686
8164,-73.938018,40.798567
8164,-73.938109,40.798597
8164,-73.938127,40.798566
8165,-73.946503,40.802506
8165,-73.947072,40.802711
8165,-73.94693,40.802937
8165,-73.946361,40.802732
8165,-73.946503,40.802506
8166,-73.947088,40.802766
8166,-73.947576,40.802943
8166,-73.947494,40.803071
8166,-73.947007,40.802894
8166,-73.947088,40.802766
8167,-73.943818,40.805434
8167,-73.942892,40.805504
8167,-73.942886,40.805456
8167,-73.942914,40.805433
8167,-73.94295,40.805431
8167,-73.942943,40.805381
8167,-73.942904,40.805353
8167,-73.942751,40.805364
8167,-73.942636,40.805283
8167,-73.94262,40.805164
8167,-73.94274,40.805067
8167,-73.943873,40.804981
8167,-73.943914,40.80501
8167,-73.943925,40.805087
8167,-73.943877,40.805126
8167,-73.943897,40.80514
8167,-73.943903,40.805185
8167,-73.943851,40.805189
8167,-73.943824,40.80517
8167,-73.943818,40.805119
8167,-73.943765,40.805123
8167,-73.94378,40.805242
8167,-73.943899,40.805233
8167,-73.94391,40.805241
8167,-73.94392,40.805316
8167,-73.943853,40.80537
8167,-73.94381,40.805374
8167,-73.943818,40.805434
8168,-73.935034,40.811998
8168,-73.935162,40.812045
8168,-73.935204,40.81198
8168,-73.935328,40.812025
8168,-73.935281,40.812099
8168,-73.935399,40.812143
8168,-73.935338,40.812238
8168,-73.935207,40.81219
8168,-73.935166,40.812254
8168,-73.935045,40.81221
8168,-73.935093,40.812134
8168,-73.934975,40.812091
8168,-73.935034,40.811998
8169,-73.949164,40.794285
8169,-73.949254,40.794139
8169,-73.949314,40.794121
8169,-73.949516,40.793793
8169,-73.950204,40.794036
8169,-73.950151,40.794121
8169,-73.950186,40.794189
8169,-73.950422,40.794272
8169,-73.950628,40.794212
8169,-73.950961,40.79433
8169,-73.950849,40.794512
8169,-73.950765,40.794537
8169,-73.950697,40.794647
8169,-73.950643,40.794663
8169,-73.950591,40.794747
8169,-73.950399,40.79468
8169,-73.950351,40.794758
8169,-73.950313,40.794769
8169,-73.950044,40.794674
8169,-73.949995,40.794579
8169,-73.949164,40.794285
8170,-73.939428,40.791406
8170,-73.939475,40.791352
8170,-73.939538,40.791383
8170,-73.939491,40.791437
8170,-73.939428,40.791406
8171,-73.93958,40.795403
8171,-73.939752,40.795469
8171,-73.939623,40.795661
8171,-73.939468,40.795601
8171,-73.939346,40.795784
8171,-73.939173,40.795718
8171,-73.939301,40.795527
8171,-73.939457,40.795587
8171,-73.93958,40.795403
8172,-73.956076,40.782161
8172,-73.956392,40.781652
8172,-73.956878,40.781825
8172,-73.956789,40.781968
8172,-73.956597,40.7819
8172,-73.956595,40.781853
8172,-73.956478,40.781857
8172,-73.956327,40.7821
8172,-73.95668,40.782226
8172,-73.956795,40.782042
8172,-73.95693,40.782038
8172,-73.956971,40.782053
8172,-73.956975,40.782126
8172,-73.957104,40.782172
8172,-73.957105,40.782197
8172,-73.957031,40.782316
8172,-73.957031,40.782321
8172,-73.957101,40.782345
8172,-73.957121,40.782345
8172,-73.957148,40.782302
8172,-73.957144,40.78223
8172,-73.957271,40.782026
8172,-73.957673,40.78217
8172,-73.95737,40.782657
8172,-73.956613,40.782387
8172,-73.956608,40.782283
8172,-73.956591,40.782284
8172,-73.95656,40.782333
8172,-73.956076,40.782161
8173,-73.954826,40.786571
8173,-73.954998,40.786308
8173,-73.955136,40.786359
8173,-73.955098,40.786417
8173,-73.955183,40.786449
8173,-73.955218,40.786395
8173,-73.955331,40.786438
8173,-73.955362,40.786391
8173,-73.955269,40.786356
8173,-73.955295,40.786317
8173,-73.955194,40.786279
8173,-73.955151,40.786344
8173,-73.955025,40.786297
8173,-73.955169,40.786076
8173,-73.95623,40.786474
8173,-73.956216,40.786495
8173,-73.956512,40.786606
8173,-73.956198,40.787085
8173,-73.954826,40.786571
8174,-73.951937,40.787871
8174,-73.952054,40.787695
8174,-73.952172,40.78774
8174,-73.952152,40.787816
8174,-73.9522,40.787823
8174,-73.952954,40.788109
8174,-73.953046,40.788069
8174,-73.953061,40.788048
8174,-73.953064,40.788037
8174,-73.953214,40.78781
8174,-73.953496,40.787918
8174,-73.953161,40.788424
8174,-73.95286,40.788309
8174,-73.952875,40.78825
8174,-73.951937,40.787871
8175,-73.937312,40.792561
8175,-73.937627,40.792057
8175,-73.937978,40.792183
8175,-73.937663,40.792686
8175,-73.937312,40.792561
8176,-73.933944,40.796582
8176,-73.933851,40.79655
8176,-73.933952,40.796384
8176,-73.934247,40.796487
8176,-73.934106,40.79672
8176,-73.934004,40.796684
8176,-73.934031,40.796641
8176,-73.93393,40.796606
8176,-73.933944,40.796582
8177,-73.920107,40.793193
8177,-73.920042,40.793281
8177,-73.920074,40.793295
8177,-73.920048,40.79333
8177,-73.920007,40.793313
8177,-73.919878,40.793487
8177,-73.918873,40.793057
8177,-73.918822,40.793126
8177,-73.918775,40.793106
8177,-73.919084,40.792692
8177,-73.919145,40.792718
8177,-73.919109,40.792766
8177,-73.920107,40.793193
8178,-73.961589,40.766926
8178,-73.962283,40.767183
8178,-73.961944,40.767708
8178,-73.961215,40.767437
8178,-73.961362,40.76721
8178,-73.961431,40.767236
8178,-73.961506,40.76712
8178,-73.961471,40.767107
8178,-73.961589,40.766926
8179,-73.972253,40.758988
8179,-73.972121,40.759189
8179,-73.97218,40.759212
8179,-73.972026,40.759444
8179,-73.971946,40.759414
8179,-73.971912,40.759465
8179,-73.970718,40.759013
8179,-73.971038,40.758529
8179,-73.972253,40.758988
8180,-73.970377,40.75662
8180,-73.971736,40.757113
8180,-73.971422,40.757611
8180,-73.970063,40.757117
8180,-73.970377,40.75662
8181,-73.963212,40.761852
8181,-73.96291,40.762308
8181,-73.962698,40.762227
8181,-73.96273,40.762179
8181,-73.962634,40.762142
8181,-73.962577,40.762228
8181,-73.962174,40.762075
8181,-73.962318,40.761858
8181,-73.96255,40.761946
8181,-73.962616,40.761845
8181,-73.962383,40.761756
8181,-73.962499,40.761581
8181,-73.963212,40.761852
8182,-73.95845,40.759923
8182,-73.958328,40.760092
8182,-73.958371,40.76011
8182,-73.958212,40.76033
8182,-73.958074,40.760273
8182,-73.958046,40.760311
8182,-73.957815,40.760215
8182,-73.958158,40.759741
8182,-73.958414,40.759847
8182,-73.95838,40.759894
8182,-73.95845,40.759923
8183,-73.9253295543441,40.8665855754586
8183,-73.92523,40.866395
8183,-73.925918,40.86619
8183,-73.925982,40.866312
8183,-73.925821,40.86636
8183,-73.925839,40.866395
8183,-73.926043,40.866334
8183,-73.926108,40.866457
8183,-73.925799,40.86655
8183,-73.925722,40.866402
8183,-73.925484,40.866473
8183,-73.925555,40.866608
8183,-73.9254435995035,40.8666411190665
8183,-73.9253295543441,40.8665855754586
8184,-73.931972,40.855198
8184,-73.931827,40.855408
8184,-73.931237,40.855175
8184,-73.931308,40.855073
8184,-73.931402,40.855111
8184,-73.931426,40.855075
8184,-73.931334,40.855039
8184,-73.931384,40.854967
8184,-73.931972,40.855198
8185,-73.960471,40.814209
8185,-73.959944,40.815096
8185,-73.959817,40.815053
8185,-73.959827,40.814994
8185,-73.959609,40.814973
8185,-73.959691,40.814836
8185,-73.959871,40.814947
8185,-73.959897,40.814904
8185,-73.959703,40.814838
8185,-73.959747,40.814763
8185,-73.959962,40.814837
8185,-73.959968,40.814803
8185,-73.959776,40.814737
8185,-73.959818,40.814666
8185,-73.959963,40.814715
8185,-73.959968,40.814683
8185,-73.959846,40.814642
8185,-73.959889,40.81457
8185,-73.960061,40.814629
8185,-73.960085,40.814606
8185,-73.959913,40.814548
8185,-73.959956,40.814475
8185,-73.960158,40.814544
8185,-73.960183,40.814521
8185,-73.959986,40.814454
8185,-73.960038,40.814366
8185,-73.960051,40.81437
8185,-73.960121,40.814253
8185,-73.96023,40.814263
8185,-73.960149,40.814213
8185,-73.960206,40.814118
8185,-73.960471,40.814209
8186,-73.949666,40.82791
8186,-73.950052,40.82805
8186,-73.949891,40.828304
8186,-73.949746,40.828251
8186,-73.949712,40.828306
8186,-73.949872,40.828364
8186,-73.94983,40.82843
8186,-73.950025,40.8285
8186,-73.949943,40.828629
8186,-73.949644,40.828521
8186,-73.949626,40.828549
8186,-73.949561,40.828525
8186,-73.949589,40.828481
8186,-73.949358,40.828397
8186,-73.949666,40.82791
8187,-73.939837,40.822473
8187,-73.939697,40.822685
8187,-73.939205,40.822499
8187,-73.939354,40.822273
8187,-73.939469,40.822316
8187,-73.939464,40.822324
8187,-73.939582,40.822368
8187,-73.939538,40.822435
8187,-73.939565,40.822445
8187,-73.939604,40.822385
8187,-73.939837,40.822473
8188,-73.939694,40.826782
8188,-73.939831,40.826557
8188,-73.939933,40.826593
8188,-73.939795,40.826818
8188,-73.939694,40.826782
8189,-73.947175,40.826097
8189,-73.949424,40.826918
8189,-73.949259,40.827178
8189,-73.948922,40.827055
8189,-73.948911,40.827072
8189,-73.948784,40.827025
8189,-73.948812,40.826981
8189,-73.948515,40.826872
8189,-73.948613,40.826719
8189,-73.948559,40.826699
8189,-73.948506,40.826781
8189,-73.94854,40.826793
8189,-73.948498,40.82686
8189,-73.948344,40.826804
8189,-73.948337,40.826815
8189,-73.948159,40.82675
8189,-73.948127,40.826799
8189,-73.947925,40.826725
8189,-73.94783,40.826874
8189,-73.947698,40.826825
8189,-73.947683,40.826848
8189,-73.947445,40.826761
8189,-73.947447,40.826758
8189,-73.946884,40.826553
8189,-73.947175,40.826097
8190,-73.958026,40.815641
8190,-73.957946,40.815761
8190,-73.957891,40.815787
8190,-73.957906,40.815806
8190,-73.95785,40.815891
8190,-73.957557,40.815531
8190,-73.957526,40.81552
8190,-73.957468,40.815449
8190,-73.957433,40.815436
8190,-73.957741,40.815292
8190,-73.958026,40.815641
8191,-73.937765,40.815241
8191,-73.937823,40.815154
8191,-73.937889,40.81518
8191,-73.937928,40.815122
8191,-73.937867,40.815098
8191,-73.937913,40.815028
8191,-73.938401,40.815217
8191,-73.938348,40.815296
8191,-73.938284,40.815271
8191,-73.938241,40.815335
8191,-73.938324,40.815367
8191,-73.938416,40.81523
8191,-73.938538,40.815278
8191,-73.938492,40.815346
8191,-73.938531,40.815361
8191,-73.938575,40.815296
8191,-73.938703,40.815345
8191,-73.938565,40.81555
8191,-73.937765,40.815241
8192,-73.973433,40.797959
8192,-73.973129,40.798449
8192,-73.971924,40.798021
8192,-73.971998,40.797901
8192,-73.972067,40.797926
8192,-73.972111,40.797855
8192,-73.972055,40.797835
8192,-73.97208,40.797795
8192,-73.972815,40.798056
8192,-73.972747,40.798166
8192,-73.972692,40.798146
8192,-73.972665,40.79819
8192,-73.972751,40.79822
8192,-73.97278,40.798174
8192,-73.972813,40.798185
8192,-73.972868,40.798096
8192,-73.973104,40.79818
8192,-73.973134,40.798133
8192,-73.972912,40.798054
8192,-73.97298,40.797943
8192,-73.972961,40.797937
8192,-73.973035,40.797818
8192,-73.973433,40.797959
8193,-73.969567,40.791627
8193,-73.969419,40.791857
8193,-73.969113,40.791745
8193,-73.969261,40.791515
8193,-73.969567,40.791627
8194,-73.967788,40.792216
8194,-73.967758,40.79225
8194,-73.967729,40.792235
